GENE PRODUCT DB	GENE PRODUCT ID	SYMBOL	QUALIFIER	GO TERM	GO NAME	ECO ID	GO EVIDENCE CODE	REFERENCE	WITH/FROM	TAXON ID	ASSIGNED BY	ANNOTATION EXTENSION	GO ASPECT
UniProtKB	A0A8I5KV92	EIF4G3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	A0A8I5KV92	EIF4G3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A0A8I5QJH9	EIF4G3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	A0A8I5QJH9	EIF4G3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A0A8J9G7U8	EIF4G3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	A0A8J9G7U8	EIF4G3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A1KYQ7	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	A1KYQ7	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A1KYQ7	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	A4D210	EIF3S9	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011400	9606	InterPro		F
UniProtKB	A4D210	EIF3S9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A4D210	EIF3S9	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	9606	UniProt		F
UniProtKB	A6NJH9	EIF1AY	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001253|InterPro:IPR006196|InterPro:IPR018104	9606	InterPro		F
UniProtKB	A6NJH9	EIF1AY	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A6NJH9	EIF1AY	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000415185	9606	UniProt		F
UniProtKB	A6NMX2	EIF4E1B	enables	GO:0003743	translation initiation factor activity	ECO:0000318	IBA	PMID:21873635	CGD:CAL0000195194|FB:FBgn0015218|FB:FBgn0035709|FB:FBgn0035823|FB:FBgn0040368|MGI:MGI:95305|PANTHER:PTN000238660|UniProtKB:O97266|UniProtKB:P06730|ZFIN:ZDB-GENE-040413-1	9606	GO_Central		F
UniProtKB	A6NMX2	EIF4E1B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	A6NMX2	EIF4E1B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A8K088	A8K088	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A8K5K5	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR017334	9606	InterPro		F
UniProtKB	A8K5K5	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	A8K5K5	EIF3G	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106306	9606	UniProt		F
UniProtKB	A8K7F6	A8K7F6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B0AZV5	B0AZV5	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B0QY89	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	B0QY89	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B0QY89	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	9606	UniProt		F
UniProtKB	B0QY90	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	B0QY90	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B0QY90	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	9606	UniProt		F
UniProtKB	B0QYA4	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007783	9606	InterPro		F
UniProtKB	B0QYA5	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007783	9606	InterPro		F
UniProtKB	B0QYA6	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007783	9606	InterPro		F
UniProtKB	B0QYA8	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007783	9606	InterPro		F
UniProtKB	B2R806	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	B2R806	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B2R806	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	9606	UniProt		F
UniProtKB	B2R9B9	B2R9B9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B2RAD8	B2RAD8	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B2RU06	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B2RU06	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B2RU10	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B2RU10	EIF4G1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KM86	B3KM86	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KME0	B3KME0	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KNG0	B3KNG0	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	B3KNG0	B3KNG0	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KNZ4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B3KNZ4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KNZ4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B3KPB9	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	B3KPB9	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KPB9	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	9606	UniProt		F
UniProtKB	B3KS98	EIF3H	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027524	9606	InterPro		F
UniProtKB	B3KS98	EIF3H	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KS98	EIF3H	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106465	9606	UniProt		F
UniProtKB	B3KSH1	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027531	9606	InterPro		F
UniProtKB	B3KSH1	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KSH1	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	9606	UniProt		F
UniProtKB	B3KUR4	B3KUR4	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KW56	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR016650	9606	InterPro		F
UniProtKB	B3KW56	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B3KW56	EIF3E	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106293	9606	UniProt		F
UniProtKB	B3KY45	B3KY45	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DDB5	B4DDB5	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DDN4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B4DDN4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DDN4	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B4DEH4	B4DEH4	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	B4DEH4	B4DEH4	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DEN3	B4DEN3	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045196	9606	InterPro		F
UniProtKB	B4DEN3	B4DEN3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DEP6	B4DEP6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DEW9	B4DEW9	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027531	9606	InterPro		F
UniProtKB	B4DEW9	B4DEW9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DGD2	B4DGD2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR039757	9606	InterPro		F
UniProtKB	B4DGF1	B4DGF1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B4DGF1	B4DGF1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DH17	B4DH17	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B4DH17	B4DH17	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DI97	B4DI97	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DIP4	B4DIP4	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DJH0	B4DJH0	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DJN9	B4DJN9	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027524	9606	InterPro		F
UniProtKB	B4DJN9	B4DJN9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DJX6	B4DJX6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DKP9	B4DKP9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DM12	B4DM12	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011488	9606	InterPro		F
UniProtKB	B4DM12	B4DM12	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DMT5	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR027531	9606	InterPro		F
UniProtKB	B4DMT5	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DMT5	EIF3F	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106280	9606	UniProt		F
UniProtKB	B4DMV6	B4DMV6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DNH2	B4DNH2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DPP9	B4DPP9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DQ48	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009374|InterPro:IPR016020	9606	InterPro		F
UniProtKB	B4DQ48	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DQF6	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR019382	9606	InterPro		F
UniProtKB	B4DQF6	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DQF6	EIF3L	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107116	9606	UniProt		F
UniProtKB	B4DR76	B4DR76	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DRM3	B4DRM3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DRU0	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B4DRU0	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DRU0	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B4DS01	B4DS01	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DSI9	B4DSI9	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B4DSI9	B4DSI9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DTK6	B4DTK6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DUP5	B4DUP5	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DV79	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011400	9606	InterPro		F
UniProtKB	B4DV79	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DV79	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	9606	UniProt		F
UniProtKB	B4DVD7	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR009374|InterPro:IPR016020	9606	InterPro		F
UniProtKB	B4DVD7	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DVD7	EIF3K	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000107107	9606	UniProt		F
UniProtKB	B4DVQ5	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B4DVQ5	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DVQ5	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B4DVU3	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B4DVU3	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DVU3	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B4DXN6	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR011400	9606	InterPro		F
UniProtKB	B4DXN6	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DXN6	EIF3B	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106119	9606	UniProt		F
UniProtKB	B4DXR2	B4DXR2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DXY2	B4DXY2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DY67	B4DY67	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DYT3	B4DYT3	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DZE1	B4DZE1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B4DZE1	B4DZE1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DZF2	B4DZF2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR045208	9606	InterPro		F
UniProtKB	B4DZF2	B4DZF2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4DZL9	B4DZL9	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E047	B4E047	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E102	B4E102	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E1E4	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	B4E1E4	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E1K8	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR007783	9606	InterPro		F
UniProtKB	B4E1K8	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E1K8	EIF3D	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106267	9606	UniProt		F
UniProtKB	B4E1P5	B4E1P5	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E2Z6	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B4E2Z6	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B4E2Z6	EIF3C	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B5BU01	EIF2S2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR002735|InterPro:IPR016189|InterPro:IPR016190|InterPro:IPR045196	9606	InterPro		F
UniProtKB	B5BU01	EIF2S2	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B5ME19	EIF3CL	contributes_to	GO:0003743	translation initiation factor activity	ECO:0000318	IBA	PMID:21873635	MGI:MGI:1926966|PANTHER:PTN000358559|UniProtKB:Q99613	9606	GO_Central		F
UniProtKB	B5ME19	EIF3CL	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR008905|InterPro:IPR027516	9606	InterPro		F
UniProtKB	B5ME19	EIF3CL	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B5ME19	EIF3CL	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000104	UniRule:UR000106250	9606	UniProt		F
UniProtKB	B7Z1G0	B7Z1G0	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B7Z2T1	B7Z2T1	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
UniProtKB	B7Z2T1	B7Z2T1	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B7ZB55	B7ZB55	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B7ZBH1	EIF6	enables	GO:0003743	translation initiation factor activity	ECO:0007322	IEA	GO_REF:0000043	UniProtKB-KW:KW-0396	9606	UniProt		F
UniProtKB	B8ZZ50	EIF4E2	enables	GO:0003743	translation initiation factor activity	ECO:0000256	IEA	GO_REF:0000002	InterPro:IPR001040|InterPro:IPR019770	9606	InterPro		F
